id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1277696047333900330,21,1277695632563507376,2024-08-26T18:27:56.129+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
1277696054682193921,Default,,2024-08-26T18:27:57.881+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,Hi <@1259973683724816556> I will send you a follow up Direct Message as a next step. Look at the top left for it
1277696076379459638,Default,,2024-08-26T18:28:03.054+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
