id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1282849328943071265,21,1282724427217375303,2024-09-09T23:45:14.208+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
1282849330629447762,Default,,2024-09-09T23:45:14.61+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,"Hi <@1263146022050467854> Thank you! I will send you a follow up message on Discord right now - please let me know if you don't see it. If you're on your computer, it'll be on the top left, like this:"
1282849353660239934,Default,,2024-09-09T23:45:20.101+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
