id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1278797472340377678,21,1278797387724226560,2024-08-29T19:24:36.314+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,
1278797473539952690,Default,,2024-08-29T19:24:36.6+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Did you taken an training?
1278809879766630531,Default,,2024-08-29T20:13:54.475+00:00,briefcase3911,Briefcase,807791021110591518,assets\0-EB806.png,"No, please point me in the right direction to take the training."
