id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1295837591006089258,21,1295825880039297026,2024-10-15T19:55:57.194+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,
1295837594562596904,Default,,2024-10-15T19:55:58.042+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,Hi <@1294793929325285407> Have you taken a training with us yet?
1295887927468888115,Default,,2024-10-15T23:15:58.342+00:00,busy_gull_26748,Benjamin Ferris II California,1294793929325285407,assets\1-B2132.png,"Yes and was approved and given instructions to go to ""Channels and Roles"" and then browse."
1295888802539241556,Default,,2024-10-15T23:19:26.975+00:00,busy_gull_26748,Benjamin Ferris II California,1294793929325285407,assets\1-B2132.png,Roberta I tried DM ing you after you sent the instructions but a message came back saying I wasn't set up to do that...
1295889025101729822,Default,,2024-10-15T23:20:20.038+00:00,busy_gull_26748,Benjamin Ferris II California,1294793929325285407,assets\1-B2132.png,Also I've changed my screen name back if that's the issue...
1295902475785867355,Reply,1295887927468888115,2024-10-16T00:13:46.931+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,It looks like you have two discord accounts and you were approved to text using Ben Ferris. Please look for that discord account to text. Thanks!
1295907011850141746,Default,,2024-10-16T00:31:48.413+00:00,busy_gull_26748,Benjamin Ferris II California,1294793929325285407,assets\1-B2132.png,OK I've logged out and logged back in as Benjamin Ferris II. I thought I could use a different screen name? All I'm seeing on the left column is text-team-welcome. Aren't there more channels I should be able to access? Sorry to bother you Thanks!
1295908165338267689,Reply,1295907011850141746,2024-10-16T00:36:23.426+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,Let me reply in a DM so it's not public. Thanks!
1295909474636136449,Default,,2024-10-16T00:41:35.587+00:00,busy_gull_26748,Benjamin Ferris II California,1294793929325285407,assets\1-B2132.png,"Yes, success!"
