id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1291150464418709636,21,1291150017519943701,2024-10-02T21:30:59.133+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,
1291150467589476375,Default,,2024-10-02T21:30:59.889+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,"Hi there! Thanks for reaching out! It looks like you were sent a DM from Nicole on 9/24, can you please look upper left hand corner at the game controller icon to find the DM. Thanks so much!"
