id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1278097953663483944,21,1278097140744196147,2024-08-27T21:04:58.065+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,
1278097956423078021,Default,,2024-08-27T21:04:58.723+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,I don't see you on zoom reports or our agreement form. Please sign up for one here: https://events.democrats.org/event/654680/
1278098026304507926,Default,,2024-08-27T21:05:15.384+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,But it's currently at capcity sorry.
