id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1299512931091746918,21,1299500401917169675,2024-10-25T23:20:26.555+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,
1299512939912364115,Default,,2024-10-25T23:20:28.658+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,"Hi <@1298054770254286859> Thanks for following up! Please see the DM at left upper corner of Discord, game controller icon. <:thankyou:1252806147396735057>"
1299515045558091878,Default,,2024-10-25T23:28:50.683+00:00,kevins1967,Kevin Steffens,1298054770254286859,assets\dd13808bdc4faab1c17aecba6d882d60-D4968.png,Got it! Thanks
