id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1280956266671247410,21,1280950169323573309,2024-09-04T18:22:52.991+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,
1280956267938185277,Default,,2024-09-04T18:22:53.293+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Let me try to help you.
1280956444711190548,Default,,2024-09-04T18:23:35.439+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,We couldn't find you in discord at first.
1280971127509749760,Default,,2024-09-04T19:21:56.091+00:00,rich_48354,Richard Tom CA,1272575592830603320,assets\4-4551A.png,"Any luck now?  If it helps, it is rich_48354"
1280971150268305410,Default,,2024-09-04T19:22:01.517+00:00,rich_48354,Richard Tom CA,1272575592830603320,assets\4-4551A.png,.  Thanks.
1280977163637624913,Default,,2024-09-04T19:45:55.216+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Check your dms
