id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1280664657350230127,Default,,2024-09-03T23:04:07.911+00:00,alismithline,ali smithline,1278832047539880052,assets\86370e1e160cbbf99a4262987f78aee3-AA1A6.png,last week week and submitted the quiz and got a 5/5. how do i start texting?
1280672722510286860,Reply,1280664657350230127,2024-09-03T23:36:10.795+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Have you checked you DM (direct messages) on Discord?
1280673201990402168,Default,,2024-09-03T23:38:05.112+00:00,alismithline,ali smithline,1278832047539880052,assets\86370e1e160cbbf99a4262987f78aee3-AA1A6.png,yes!
1280673232503967744,Default,,2024-09-03T23:38:12.387+00:00,alismithline,ali smithline,1278832047539880052,assets\86370e1e160cbbf99a4262987f78aee3-AA1A6.png,nothing there
1280673353614758001,Default,,2024-09-03T23:38:41.262+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Was the training on Friday or earlier last week?
1280675673081511958,Default,,2024-09-03T23:47:54.266+00:00,alismithline,ali smithline,1278832047539880052,assets\86370e1e160cbbf99a4262987f78aee3-AA1A6.png,thursday!
1280675697014079551,Default,,2024-09-03T23:47:59.972+00:00,alismithline,ali smithline,1278832047539880052,assets\86370e1e160cbbf99a4262987f78aee3-AA1A6.png,i think i am in touh with someone now
1280675887603257365,Default,,2024-09-03T23:48:45.412+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Great! It usually takes a couple days to get on boarded with text team.
