id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1279846598410768446,Default,,2024-09-01T16:53:27.461+00:00,aprilallderdice8791,April Allderdice (CO),681347833303269377,assets\4f7dc2ee402417b66453bc14fd85360a-8EB63.png,Hi! April here from Colorado. I did the texting training earlier this week and submitted the quiz and the form. I don't see that I've been added to the texting channel. I'd love to get started reaching voters through texting!
1279848010079010918,Default,,2024-09-01T16:59:04.029+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Hi mods I can check on this.
1279848715796090892,Default,,2024-09-01T17:01:52.285+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,It looks like one of our greeters should of sent you a direct message on 8/28. Do you see that message?
1279848883505205281,Default,,2024-09-01T17:02:32.27+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,I can direct message you it if you haven't done it.
1279862845013758006,Default,,2024-09-01T17:58:00.953+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Hi <@681347833303269377> you can find direct messages in the upper-left corner of your screen. There is a game-controller icon (Discord logo) and you will see a red dot. Click on the icon and the direct message panel will open.
