id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1275312736481312810,Default,,2024-08-20T04:37:30.542+00:00,hungry.hiker,Laura M (CO) • Call Mod,756314488113987654,assets\4aa5ed3c3ad66beef8f10bd0d3979dae-08843.png,"I'm skeptical because this isn't the official website link. I don't plan to click it, just wanted to flag for awareness."
1275313263328100392,Default,,2024-08-20T04:39:36.152+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Only click on the official campaign links like https://kamalaharris.com/ or https://events.democrats.org/event/615101/
1275313693634068532,Default,,2024-08-20T04:41:18.745+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Tho the link you shared does go to actblue which is ligit, but better to not take a risk with an unknown link."
1275314195948376164,Default,,2024-08-20T04:43:18.506+00:00,hungry.hiker,Laura M (CO) • Call Mod,756314488113987654,assets\4aa5ed3c3ad66beef8f10bd0d3979dae-08843.png,Yeah I agree 100%. I thought I heard some scams are on ActBlue but not sure if that's true. Anyway I always donate through the official links. Thank you for the quick response!
