id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1297960579872460972,21,1297955565892403261,2024-10-21T16:31:57.183+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,
1297960583835947029,Default,,2024-10-21T16:31:58.128+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,Hi <@1293971148542967922> thanks for reaching out! Please look for a DM from me in a few minutes; left upper corner of discord at the game controller icon! <:thankyou:1252806147396735057>
