id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1273090886930141214,Default,,2024-08-14T01:28:40.329+00:00,kristin22209,Kristin Deason [KC] [VA/SLU],1273037465766072350,assets\ee104f33d2fff22fd749a3aa0429a828-4E142.png,"Could we add a new tag for those of us who are abroad, in addition to the state?"
1273092705072713779,Default,,2024-08-14T01:35:53.808+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"I am happy to share that we do have an Abroad tag, and you can see it on your profile now."
