id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1291541460004634726,21,1291527497841639476,2024-10-03T23:24:39.745+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
1291541462122496031,Default,,2024-10-03T23:24:40.25+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,"Hi Alex! It looks like Roberta sent you a message in Discord -- if you're on your computer, it may be hidden within ""Message Requests"" like this week"
1291541505147797558,Default,,2024-10-03T23:24:50.508+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
