id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1296303514363891773,21,1296303257844715601,2024-10-17T02:47:21.979+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,
1296303517664804984,Default,,2024-10-17T02:47:22.766+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,<@1269872908759597148> Should have direct messaged you.
1296303701790691399,Default,,2024-10-17T02:48:06.665+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,You have 2 discord accounts with very similar names. I can direct message the other one.
1296307608122167326,Default,,2024-10-17T03:03:38.007+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,Hi <@337690272651804674> I just sent a DM to the other Discord Account. Please let me know if you find it. Thanks!
1296533014574137364,Default,,2024-10-17T17:59:19.093+00:00,missamericana889,Amy Bishop [CA],337690272651804674,assets\11db1c935548d2f7248d4d1f72cd0ea6-60DD3.png,Thanks! Sorry for the confusion. I don't even know what the other account is.
