id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1277364189546938478,21,1277336521615216820,2024-08-25T20:29:15.067+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
1277364190985719850,Default,,2024-08-25T20:29:15.41+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,Hi <@1269427255235448892> Thanks for your patience! I just sent you a direct message in Discord on next steps. Please let me know if you don't see it
1277364206538194954,Default,,2024-08-25T20:29:19.118+00:00,nmorris237,Nicole Morris - Text Admin,935762347753103382,assets\27b1e286b65ae02b3378793b5f098411-A7B20.png,
