id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1296214760865665055,Default,,2024-10-16T20:54:41.496+00:00,lilkatmar,Lillian,1281963285326856274,assets\90e7ea204358ccaf19c33de6fb39b39e-55DCA.png,"Failed in NC
And now on a Ga list?"
1296220718945800264,Default,,2024-10-16T21:18:22.013+00:00,lovelightphoto_86652,Alan Z (CA) [Call Mod][OE Mod],1156958211065270323,assets\8ef62717b6ae0c24ebb16d1b0ea4b07e-DDC39.png,Hi <@1281963285326856274>  -  sorry didnt see this sooner.  Yes.  GA is the list.  There may be a switch coming up shortly.  We will announce in the <#1242256751445934262> channel.
