id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1284620470120878191,Default,,2024-09-14T21:03:07.171+00:00,joycefrombandon_13608,Joyce from Bandon,1282082246932693138,assets\3-FB033.png,"One skilled phone banker in our group debrief mentioned a ""Resource Hub.""  Anyone know what that is?  I need a source for facts about major issues, not just campaign slogans.  I wasn't able to locate talking points fast enough on the long sidebar during the call.  I'll have to put together my own workbook, I think."
1284621196574462053,Reply,1284620470120878191,2024-09-14T21:06:00.371+00:00,larrya._98544,Larry Ahlgrim (VA) [Call Mod],1266903666879627274,assets\5fde485e55d806d8356ca6e7e08f1f48-77A19.png,"Here's the official positions resource...Refer to this site for Harris issue positions…A New Way Forward - Kamala Harris for President: Official Campaign Website, whoops link didn't attach...https://kamalaharris.com/issues/"
1284621607842877552,Default,,2024-09-14T21:07:38.425+00:00,joycefrombandon_13608,Joyce from Bandon,1282082246932693138,assets\3-FB033.png,"Larry, thanks again!"
