id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1293363729760784405,21,1293360448661622865,2024-10-09T00:05:42.711+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,
1293363738182680577,Default,,2024-10-09T00:05:44.719+00:00,roberta_24935,Roberta Bavin CA KC Greeter/Mod,1269872908759597148,assets\df6d19d97b04a49ffcafbe7be14c7839-D9CE4.png,Hi <@1293342717589585984> Thanks for checking in! Please give us 48-72 hours after the training to send you a DM for onboarding. We're glad you are here!
1293363771825459220,Default,,2024-10-09T00:05:52.74+00:00,clayt_86063,ClayThompson,1293342717589585984,assets\a_7b7618620428c9cf060c224cd07f5bff-ADED7.gif,Sounds good
